1459195134.51,0.72,-0.28,-0.62,-0.13,0.76,-0.34,-0.52,-0.18,0.76,-0.01,-0.65,-0.05,0.75,0.24,-0.61,-0.00,0.73,-0.68,0.02,0.02,
1459195134.69,0.72,-0.28,-0.62,-0.13,0.76,-0.34,-0.52,-0.18,0.76,-0.02,-0.65,-0.05,0.75,0.24,-0.61,-0.00,0.73,-0.68,0.02,0.02,
1459195134.87,0.72,-0.29,-0.62,-0.13,0.76,-0.35,-0.52,-0.19,0.76,-0.02,-0.65,-0.05,0.75,0.24,-0.62,-0.01,0.73,-0.68,0.02,0.02,
1459195135.03,0.72,-0.29,-0.61,-0.14,0.76,-0.35,-0.52,-0.19,0.76,-0.02,-0.65,-0.05,0.75,0.24,-0.62,-0.01,0.73,-0.68,0.02,0.02,
1459195135.2,0.72,-0.29,-0.61,-0.14,0.76,-0.35,-0.51,-0.19,0.76,-0.02,-0.65,-0.05,0.75,0.24,-0.62,-0.01,0.73,-0.68,0.02,0.02,
1459195135.38,0.72,-0.29,-0.61,-0.14,0.76,-0.35,-0.51,-0.20,0.76,-0.02,-0.65,-0.06,0.75,0.24,-0.62,-0.01,0.73,-0.68,0.02,0.02,
1459195135.54,0.72,-0.30,-0.61,-0.14,0.76,-0.36,-0.51,-0.20,0.76,-0.02,-0.65,-0.06,0.75,0.24,-0.62,-0.01,0.73,-0.68,0.02,0.02,
1459195135.7,0.72,-0.30,-0.61,-0.15,0.76,-0.36,-0.51,-0.20,0.76,-0.02,-0.65,-0.06,0.75,0.24,-0.62,-0.01,0.73,-0.68,0.02,0.02,
1459195135.86,0.72,-0.30,-0.61,-0.15,0.75,-0.36,-0.51,-0.21,0.76,-0.02,-0.65,-0.06,0.75,0.24,-0.62,-0.01,0.73,-0.68,0.02,0.02,
1459195136.02,0.72,-0.30,-0.61,-0.15,0.75,-0.36,-0.51,-0.22,0.76,-0.03,-0.64,-0.06,0.75,0.24,-0.62,-0.01,0.73,-0.68,0.02,0.02,
1459195136.18,0.72,-0.30,-0.61,-0.16,0.75,-0.37,-0.50,-0.22,0.76,-0.03,-0.64,-0.06,0.75,0.24,-0.62,-0.01,0.73,-0.68,0.02,0.02,
1459195136.34,0.72,-0.31,-0.61,-0.16,0.75,-0.37,-0.50,-0.22,0.76,-0.03,-0.64,-0.06,0.75,0.24,-0.62,-0.01,0.73,-0.68,0.02,0.02,
1459195136.5,0.72,-0.31,-0.61,-0.16,0.75,-0.37,-0.50,-0.23,0.76,-0.03,-0.65,-0.07,0.75,0.24,-0.62,-0.01,0.73,-0.68,0.02,0.02,
1459195136.65,0.72,-0.31,-0.60,-0.16,0.75,-0.37,-0.50,-0.23,0.76,-0.03,-0.65,-0.07,0.75,0.24,-0.62,-0.01,0.73,-0.68,0.02,0.02,
1459195136.81,0.72,-0.31,-0.60,-0.17,0.75,-0.38,-0.50,-0.24,0.76,-0.03,-0.65,-0.07,0.75,0.24,-0.62,-0.01,0.73,-0.68,0.02,0.02,
1459195136.98,0.71,-0.31,-0.60,-0.17,0.74,-0.38,-0.49,-0.24,0.76,-0.03,-0.65,-0.07,0.75,0.24,-0.62,-0.01,0.73,-0.68,0.02,0.02,
1459195137.13,0.71,-0.32,-0.60,-0.17,0.74,-0.38,-0.49,-0.24,0.76,-0.03,-0.65,-0.07,0.75,0.23,-0.62,-0.01,0.73,-0.68,0.02,0.02,
1459195137.29,0.71,-0.32,-0.60,-0.17,0.74,-0.38,-0.49,-0.24,0.76,-0.03,-0.64,-0.07,0.75,0.23,-0.62,-0.01,0.73,-0.68,0.02,0.02,
1459195137.46,0.71,-0.32,-0.60,-0.17,0.74,-0.39,-0.49,-0.25,0.76,-0.04,-0.64,-0.07,0.75,0.23,-0.62,-0.01,0.73,-0.68,0.02,0.02,
1459195137.63,0.71,-0.32,-0.60,-0.17,0.74,-0.39,-0.49,-0.25,0.76,-0.04,-0.64,-0.08,0.75,0.23,-0.62,-0.02,0.73,-0.68,0.02,0.02,
1459195137.8,0.71,-0.33,-0.60,-0.18,0.74,-0.39,-0.49,-0.25,0.76,-0.04,-0.64,-0.08,0.75,0.23,-0.62,-0.02,0.73,-0.68,0.02,0.02,
1459195137.96,0.71,-0.33,-0.60,-0.18,0.74,-0.39,-0.48,-0.26,0.76,-0.04,-0.64,-0.08,0.75,0.23,-0.62,-0.02,0.73,-0.68,0.02,0.02,
1459195138.14,0.71,-0.33,-0.59,-0.18,0.74,-0.40,-0.48,-0.26,0.76,-0.04,-0.64,-0.08,0.75,0.23,-0.62,-0.02,0.73,-0.68,0.02,0.02,
1459195138.32,0.71,-0.33,-0.59,-0.18,0.73,-0.40,-0.48,-0.27,0.76,-0.04,-0.64,-0.08,0.75,0.23,-0.62,-0.02,0.73,-0.68,0.02,0.02,
1459195138.48,0.71,-0.33,-0.59,-0.19,0.73,-0.40,-0.48,-0.27,0.76,-0.05,-0.64,-0.08,0.75,0.23,-0.62,-0.02,0.73,-0.68,0.02,0.01,
1459195138.65,0.71,-0.33,-0.59,-0.19,0.73,-0.40,-0.48,-0.28,0.76,-0.05,-0.64,-0.08,0.75,0.23,-0.62,-0.02,0.73,-0.68,0.02,0.01,
1459195138.83,0.71,-0.34,-0.59,-0.19,0.73,-0.41,-0.47,-0.28,0.76,-0.05,-0.64,-0.09,0.75,0.23,-0.62,-0.02,0.73,-0.68,0.02,0.01,
1459195138.99,0.71,-0.34,-0.59,-0.20,0.73,-0.41,-0.47,-0.28,0.76,-0.05,-0.64,-0.09,0.75,0.23,-0.62,-0.02,0.73,-0.68,0.02,0.01,
1459195139.18,0.71,-0.34,-0.59,-0.20,0.73,-0.41,-0.47,-0.29,0.76,-0.05,-0.64,-0.09,0.75,0.23,-0.62,-0.02,0.73,-0.68,0.02,0.01,
1459195139.35,0.71,-0.34,-0.59,-0.20,0.72,-0.41,-0.47,-0.29,0.76,-0.05,-0.64,-0.09,0.75,0.23,-0.62,-0.02,0.73,-0.68,0.02,0.01,
1459195139.53,0.70,-0.34,-0.58,-0.21,0.72,-0.42,-0.46,-0.30,0.76,-0.05,-0.64,-0.09,0.75,0.23,-0.62,-0.02,0.73,-0.68,0.02,0.01,
1459195139.71,0.70,-0.35,-0.58,-0.21,0.72,-0.42,-0.46,-0.30,0.76,-0.05,-0.64,-0.09,0.75,0.23,-0.62,-0.02,0.73,-0.68,0.02,0.01,
1459195139.9,0.70,-0.35,-0.58,-0.21,0.72,-0.42,-0.46,-0.31,0.76,-0.05,-0.64,-0.09,0.75,0.23,-0.62,-0.02,0.73,-0.68,0.02,0.02,
1459195140.07,0.70,-0.35,-0.58,-0.21,0.72,-0.43,-0.46,-0.31,0.76,-0.05,-0.64,-0.10,0.75,0.23,-0.62,-0.02,0.73,-0.68,0.02,0.02,
1459195140.25,0.70,-0.35,-0.58,-0.22,0.72,-0.43,-0.45,-0.31,0.76,-0.06,-0.64,-0.10,0.75,0.23,-0.62,-0.02,0.73,-0.68,0.02,0.02,
1459195140.41,0.70,-0.36,-0.58,-0.22,0.71,-0.43,-0.45,-0.32,0.76,-0.06,-0.64,-0.10,0.75,0.22,-0.62,-0.02,0.73,-0.68,0.02,0.02,
1459195140.58,0.70,-0.36,-0.58,-0.22,0.71,-0.43,-0.45,-0.32,0.76,-0.06,-0.64,-0.10,0.75,0.22,-0.62,-0.02,0.73,-0.68,0.02,0.02,
1459195140.74,0.70,-0.36,-0.57,-0.22,0.71,-0.43,-0.45,-0.33,0.76,-0.06,-0.64,-0.10,0.75,0.22,-0.62,-0.02,0.73,-0.68,0.02,0.02,
1459195140.92,0.70,-0.36,-0.57,-0.23,0.71,-0.44,-0.44,-0.33,0.76,-0.06,-0.64,-0.10,0.75,0.22,-0.62,-0.02,0.73,-0.68,0.02,0.02,
1459195141.1,0.70,-0.37,-0.57,-0.23,0.71,-0.44,-0.44,-0.33,0.76,-0.06,-0.64,-0.10,0.75,0.22,-0.62,-0.02,0.73,-0.68,0.02,0.02,
1459195141.25,0.70,-0.37,-0.57,-0.23,0.71,-0.44,-0.44,-0.33,0.76,-0.06,-0.64,-0.11,0.75,0.22,-0.62,-0.03,0.73,-0.68,0.02,0.02,
1459195141.43,0.70,-0.37,-0.57,-0.23,0.70,-0.45,-0.44,-0.34,0.76,-0.06,-0.64,-0.11,0.75,0.22,-0.62,-0.03,0.73,-0.68,0.02,0.02,
1459195141.59,0.70,-0.37,-0.57,-0.23,0.70,-0.45,-0.44,-0.34,0.76,-0.06,-0.64,-0.11,0.75,0.22,-0.62,-0.03,0.73,-0.68,0.02,0.02,
1459195141.77,-0.13,0.04,-1.21,0.59,0.70,-0.45,-0.43,-0.35,0.76,-0.07,-0.64,-0.11,0.75,0.22,-0.62,-0.03,0.73,-0.68,0.02,0.02,
1459195141.93,-1.21,0.97,0.29,1.51,0.70,-0.45,-0.43,-0.35,0.76,-0.07,-0.64,-0.11,0.75,0.22,-0.62,-0.03,0.73,-0.68,0.02,0.02,
1459195142.1,0.49,-0.13,0.04,-1.21,0.70,-0.45,-0.43,-0.35,0.76,-0.07,-0.64,-0.11,0.75,0.22,-0.62,-0.03,0.73,-0.68,0.02,0.02,
1459195142.28,-0.38,-0.56,-0.24,-0.00,0.70,-0.45,-0.43,-0.35,0.76,-0.07,-0.64,-0.11,0.75,0.22,-0.62,-0.03,0.73,-0.68,0.02,0.02,
1459195142.44,0.69,-0.38,-0.56,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.07,-0.64,-0.12,0.75,0.22,-0.62,-0.03,0.73,-0.68,0.02,0.02,
1459195142.6,-1.21,-0.73,-1.81,1.61,0.70,-0.45,-0.43,-0.35,0.76,-0.07,-0.64,-0.12,0.75,0.22,-0.62,-0.03,0.73,-0.68,0.02,0.02,
1459195142.77,-0.13,0.04,-1.21,-0.41,0.70,-0.45,-0.43,-0.35,0.76,-0.07,-0.64,-0.12,0.75,0.22,-0.62,-0.03,0.73,-0.68,0.02,0.02,
1459195142.93,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.75,-0.07,-0.64,-0.12,0.75,0.22,-0.62,-0.03,0.73,-0.68,0.02,0.02,
1459195143.09,0.69,-0.38,-0.56,-0.24,0.70,-0.45,-0.43,-0.35,0.75,-0.07,-0.64,-0.12,0.75,0.22,-0.62,-0.03,0.73,-0.68,0.02,0.02,
1459195143.25,0.69,-0.38,-0.56,-0.24,0.70,-0.45,-0.43,-0.35,0.75,-0.07,-0.64,-0.12,0.75,0.22,-0.62,-0.03,0.73,-0.68,0.02,0.02,
1459195143.41,0.69,-0.38,-0.56,-0.24,0.70,-0.45,-0.43,-0.35,0.75,-0.08,-0.64,-0.12,0.75,0.22,-0.62,-0.03,0.73,-0.68,0.02,0.02,
1459195143.57,0.69,-0.38,-0.56,-0.24,0.70,-0.45,-0.43,-0.35,0.75,-0.08,-0.64,-0.13,0.75,0.22,-0.62,-0.03,0.73,-0.68,0.02,0.02,
1459195143.73,0.69,-0.38,-0.56,-0.24,0.70,-0.45,-0.43,-0.35,0.75,-0.08,-0.64,-0.13,0.75,0.22,-0.62,-0.04,0.73,-0.68,0.02,0.02,
1459195143.89,0.69,-0.38,-0.56,-0.23,0.70,-0.45,-0.43,-0.35,0.75,-0.08,-0.64,-0.13,0.75,0.22,-0.62,-0.04,0.73,-0.68,0.02,0.02,
1459195144.05,0.69,-0.38,-0.56,-0.23,0.70,-0.45,-0.43,-0.35,0.75,-0.08,-0.64,-0.13,0.75,0.22,-0.62,-0.04,0.73,-0.68,0.02,0.02,
1459195144.21,0.69,-0.38,-0.56,-0.23,0.70,-0.45,-0.43,-0.35,0.75,-0.08,-0.64,-0.13,0.75,0.22,-0.63,-0.04,0.73,-0.68,0.02,0.02,
1459195144.37,0.69,-0.38,-0.56,-0.23,0.71,-0.45,-0.43,-0.35,0.75,-0.08,-0.64,-0.13,0.75,0.22,-0.62,-0.04,0.73,-0.69,0.02,0.02,
1459195144.53,0.69,-0.38,-0.56,-0.23,0.70,-0.45,-0.43,-0.35,-0.08,-0.64,-0.13,-0.00,0.75,0.22,-0.63,-0.04,0.73,-0.69,0.02,0.02,
1459195144.69,0.69,-0.38,-0.57,-0.23,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.75,0.22,-0.63,-0.04,0.73,-0.69,0.02,0.02,
1459195144.85,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.75,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.02,
1459195145.01,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.75,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.02,
1459195145.17,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.75,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.02,
1459195145.33,0.69,-0.38,-0.56,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.75,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.02,
1459195145.49,0.69,-0.38,-0.56,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.01,
1459195145.65,0.69,-0.38,-0.56,-0.24,0.71,-0.44,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.01,
1459195145.82,0.69,-0.38,-0.56,-0.24,0.71,-0.44,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.01,
1459195146.0,0.69,-0.38,-0.56,-0.24,0.71,-0.44,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.01,
1459195146.16,0.69,-0.38,-0.56,-0.24,0.70,-0.44,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.01,
1459195146.33,0.69,-0.38,-0.57,-0.24,0.70,-0.44,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.01,
1459195146.51,0.69,-0.38,-0.57,-0.24,0.70,-0.44,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.01,
1459195146.67,0.69,-0.38,-0.57,-0.24,0.70,-0.44,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.01,
1459195146.85,0.69,-0.38,-0.57,-0.24,0.70,-0.44,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.01,
1459195147.0,0.69,-0.38,-0.57,-0.24,0.70,-0.44,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.01,
1459195147.18,0.69,-0.38,-0.57,-0.24,0.70,-0.44,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.22,-0.63,-0.02,0.73,-0.68,0.02,0.01,
1459195147.36,0.69,-0.38,-0.57,-0.24,0.70,-0.44,-0.43,-0.35,0.76,-0.08,-0.64,-0.12,0.74,0.22,-0.63,-0.02,0.73,-0.68,0.02,0.01,
1459195147.51,0.69,-0.38,-0.57,-0.24,0.70,-0.44,-0.43,-0.35,0.76,-0.08,-0.64,-0.12,0.74,0.22,-0.63,-0.02,0.73,-0.68,0.02,0.01,
1459195147.69,0.69,-0.38,-0.57,-0.24,0.70,-0.44,-0.43,-0.35,0.76,-0.08,-0.64,-0.12,0.74,0.22,-0.63,-0.02,0.73,-0.68,0.02,0.01,
1459195147.87,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.12,0.74,0.22,-0.63,-0.02,0.73,-0.68,0.02,0.01,
1459195148.03,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.12,0.74,0.23,-0.63,-0.02,-1.21,1.92,-1.01,0.96,
1459195148.2,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.12,0.74,0.23,-0.63,-0.02,0.73,-0.68,0.02,0.01,
1459195148.36,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.12,0.74,0.23,-0.63,-0.02,0.73,-0.68,0.02,0.01,
1459195148.52,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.12,0.74,0.23,-0.63,-0.02,0.73,-0.68,0.02,0.01,
1459195148.68,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.12,0.74,0.23,-0.63,-0.02,0.73,-0.68,0.02,0.01,
1459195148.84,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.12,0.74,0.23,-0.63,-0.02,0.73,-0.68,0.02,0.01,
1459195148.98,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.12,0.74,0.23,-0.63,-0.02,0.73,-0.68,0.02,0.01,
1459195149.14,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.12,0.74,0.23,-0.63,-0.02,0.73,-0.68,0.02,0.01,
1459195149.29,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.23,-0.63,-0.02,0.73,-0.68,0.02,0.01,
1459195149.45,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.23,-0.63,-0.02,0.73,-0.68,0.02,0.01,
1459195149.59,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.22,-0.63,-0.02,0.73,-0.68,0.02,0.01,
1459195149.74,0.69,-0.38,-0.57,-0.23,0.70,-0.45,-0.43,-0.35,0.75,-0.08,-0.64,-0.13,0.74,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.01,
1459195149.89,0.69,-0.38,-0.57,-0.23,0.70,-0.45,-0.43,-0.35,0.75,-0.08,-0.64,-0.13,0.74,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.01,
1459195150.04,0.69,-0.38,-0.57,-0.23,0.70,-0.45,-0.43,-0.35,0.75,-0.08,-0.64,-0.13,0.74,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.02,
1459195150.2,0.69,-0.38,-0.57,-0.23,0.70,-0.45,-0.43,-0.35,0.75,-0.08,-0.64,-0.13,0.74,0.22,-0.63,-0.03,0.73,-0.68,0.02,0.02,
1459195150.36,0.69,-0.38,-0.57,-0.23,0.70,-0.45,-0.43,-0.35,0.75,-0.08,-0.64,-0.13,0.74,0.23,-0.63,-0.03,0.73,-0.68,0.02,0.02,
1459195150.53,0.69,-0.38,-0.57,-0.23,0.70,-0.45,-0.43,-0.35,0.75,-0.08,-0.64,-0.13,0.74,0.23,-0.63,-0.03,0.73,-0.69,0.02,0.02,
1459195150.69,0.69,-0.39,-0.57,-0.23,0.70,-0.45,-0.43,-0.35,0.75,-0.08,-0.64,-0.13,0.74,0.23,-0.63,-0.03,0.73,-0.69,0.02,0.02,
1459195150.87,0.69,-0.39,-0.57,-0.23,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.23,-0.63,-0.03,0.73,-0.69,0.02,0.02,
1459195151.04,0.69,-0.38,-0.57,-0.23,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.23,-0.63,-0.03,0.73,-0.69,0.02,0.02,
1459195151.21,0.69,-0.38,-0.57,-0.23,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.23,-0.63,-0.02,0.73,-0.69,0.02,0.01,
1459195151.38,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.23,-0.63,-0.02,0.73,-0.69,0.02,0.01,
1459195151.56,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.23,-0.63,-0.02,0.73,-0.68,0.02,0.02,
1459195151.72,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.76,-0.08,-0.64,-0.13,0.74,0.23,-0.63,-0.02,0.73,-0.68,0.02,0.02,
1459195151.89,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.75,-0.08,-0.64,-0.13,0.74,0.23,-0.63,-0.02,0.73,-0.68,0.02,0.02,
1459195152.07,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.75,-0.08,-0.64,-0.13,0.74,0.23,-0.63,-0.02,0.73,-0.68,0.02,0.02,
1459195152.23,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.75,-0.07,-0.64,-0.13,0.74,0.23,-0.63,-0.02,0.73,-0.68,0.02,0.02,
1459195152.4,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.75,-0.07,-0.64,-0.13,0.74,0.23,-0.63,-0.02,0.73,-0.68,0.02,0.02,
1459195152.58,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.75,-0.07,-0.64,-0.13,0.74,0.23,-0.63,-0.02,0.73,-0.68,0.02,0.02,
1459195152.74,0.69,-0.38,-0.57,-0.24,0.70,-0.45,-0.43,-0.35,0.75,-0.07,-0.64,-0.13,0.74,0.23,-0.63,-0.02,0.73,-0.68,0.02,0.02,
